datetime,open,high,low,close,volume
2026-03-02 09:15:00,994.0,1009.0,992.2,1007.8,20624
2026-03-02 09:16:00,1006.5,1009.1,1005.1,1006.1,12027
2026-03-02 09:17:00,1004.7,1005.2,1002.4,1003.4,6922
2026-03-02 09:18:00,1003.3,1004.0,1001.7,1001.7,5108
2026-03-02 09:19:00,1002.0,1003.1,1002.0,1002.3,7419
2026-03-02 09:20:00,1003.0,1006.4,1002.0,1005.1,7057
2026-03-02 09:21:00,1005.6,1006.0,1004.4,1005.1,7534
2026-03-02 09:22:00,1004.8,1006.9,1004.6,1006.2,3300
2026-03-02 09:23:00,1006.8,1006.8,1002.5,1002.5,6499
2026-03-02 09:24:00,1003.1,1004.5,1002.1,1003.1,5765
2026-03-02 09:25:00,1002.8,1002.9,1001.0,1001.0,8115
2026-03-02 09:26:00,1002.0,1003.5,1002.0,1002.5,7141
2026-03-02 09:27:00,1002.8,1004.0,1002.6,1004.0,6100
2026-03-02 09:28:00,1004.1,1005.6,1004.1,1005.0,5740
2026-03-02 09:29:00,1005.9,1007.4,1005.5,1007.4,7955
2026-03-02 09:30:00,1006.2,1008.0,1005.5,1006.0,38911
2026-03-02 09:31:00,1005.9,1007.3,1005.9,1007.3,9217
2026-03-02 09:32:00,1008.0,1010.9,1007.8,1009.9,23461
2026-03-02 09:33:00,1009.9,1012.2,1009.5,1011.1,9194
2026-03-02 09:34:00,1011.6,1013.6,1011.1,1011.6,11978
2026-03-02 09:35:00,1011.3,1011.5,1009.4,1009.4,8134
2026-03-02 09:36:00,1009.4,1009.6,1008.3,1009.3,10426
2026-03-02 09:37:00,1009.0,1009.4,1008.5,1008.5,5522
2026-03-02 09:38:00,1009.3,1011.4,1008.8,1008.8,17746
2026-03-02 09:39:00,1009.0,1010.5,1009.0,1010.1,3566
2026-03-02 09:40:00,1010.1,1011.4,1010.0,1011.0,13495
2026-03-02 09:41:00,1010.4,1012.0,1010.1,1011.8,4804
2026-03-02 09:42:00,1011.5,1012.6,1011.2,1012.2,11937
2026-03-02 09:43:00,1012.2,1014.8,1012.1,1014.2,18597
2026-03-02 09:44:00,1014.6,1017.3,1014.3,1016.4,10115
2026-03-02 09:45:00,1016.4,1016.5,1015.1,1016.1,3036
2026-03-02 09:46:00,1015.8,1016.3,1015.2,1016.3,5075
2026-03-02 09:47:00,1016.3,1017.2,1016.3,1017.1,2519
2026-03-02 09:48:00,1017.3,1018.9,1016.6,1017.2,4042
2026-03-02 09:49:00,1017.0,1017.2,1016.4,1016.8,3387
2026-03-02 09:50:00,1016.6,1018.1,1016.2,1018.1,4272
2026-03-02 09:51:00,1017.9,1017.9,1016.9,1017.5,6183
2026-03-02 09:52:00,1017.8,1018.5,1016.7,1016.7,4929
2026-03-02 09:53:00,1015.2,1016.5,1015.2,1016.0,2058
2026-03-02 09:54:00,1016.4,1017.0,1016.0,1016.5,5022
2026-03-02 09:55:00,1016.2,1016.5,1015.6,1015.8,1367
2026-03-02 09:56:00,1015.8,1016.5,1015.8,1016.4,1747
2026-03-02 09:57:00,1016.5,1018.4,1016.4,1018.4,1551
2026-03-02 09:58:00,1019.0,1021.6,1019.0,1021.5,3195
2026-03-02 09:59:00,1021.6,1023.3,1021.6,1023.1,2127
2026-03-02 10:00:00,1023.1,1025.1,1023.1,1024.5,2615
2026-03-02 10:01:00,1024.0,1025.7,1024.0,1025.1,2843
2026-03-02 10:02:00,1024.5,1025.0,1023.4,1024.9,2964
2026-03-02 10:03:00,1024.1,1025.6,1024.1,1025.1,1313
2026-03-02 10:04:00,1025.1,1025.1,1023.6,1023.6,2697
2026-03-02 10:05:00,1023.6,1024.5,1022.7,1023.3,4957
2026-03-02 10:06:00,1023.3,1023.3,1021.8,1021.8,2317
2026-03-02 10:07:00,1022.2,1022.2,1020.9,1020.9,5687
2026-03-02 10:08:00,1020.9,1021.0,1020.0,1020.4,2102
2026-03-02 10:09:00,1019.9,1020.4,1018.0,1018.0,4724
2026-03-02 10:10:00,1018.0,1018.4,1017.5,1017.8,3221
2026-03-02 10:11:00,1017.8,1017.9,1017.1,1017.1,1507
2026-03-02 10:12:00,1017.1,1017.3,1015.8,1017.1,104344
2026-03-02 10:13:00,1017.1,1018.0,1016.7,1018.0,3236
2026-03-02 10:14:00,1018.0,1018.0,1017.2,1017.6,1775
2026-03-02 10:15:00,1017.7,1018.0,1017.5,1017.5,1547
2026-03-02 10:16:00,1017.7,1018.1,1017.7,1018.1,9863
